id,title,so_ky_hieu,ngay_ban_hanh,loai_van_ban,ngay_co_hieu_luc,ngay_het_hieu_luc,nguon_thu_thap,ngay_dang_cong_bao,nganh,linh_vuc,co_quan_ban_hanh,chuc_danh,nguoi_ky,pham_vi,thong_tin_ap_dung,tinh_trang_hieu_luc,agent_category,status_checked_at,status_filter
187392,Quyết định số 32/2026/QĐ-UBND triển khai Nghị quyết số 23/2025/NQ-HĐND ngày 10 tháng 12 năm 2025 của Hội đồng nhân dân tỉnh về việc quy định mức hỗ trợ đóng bảo hiểm y tế cho các đối tượng không được hưởng mức hỗ trợ từ ngân sách nhà nước đối với Thanh niên thi hành nghĩa vụ Kinh tế - Quốc phòng của tỉnh Tây Ninh và Đoàn xây dựng kinh tế Thanh niên trên địa bàn tỉnh Tây Ninh,32/2026/QĐ-UBND,13/03/2026,Quyết định,13/03/2026,,Bản chính thức Quyết định số 32/2026/QĐ-UBND,,Lao động - Thương binh và Xã hội,"Lao động, tiền lương, tiền công",UBND Tỉnh Tây Ninh,Phó Chủ tịch,Phạm Tấn Hòa,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
187533,Nghị quyết số 09/2026/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho một số đối tượng trên địa bàn tỉnh Điện Biên,09/2026/NQ-HĐND,13/03/2026,Nghị quyết,23/03/2026,,Bản chính văn bản,,Y tế,An toàn thực phẩm,HĐND Tỉnh Điện Biên,Chủ tịch,Lê Thành Đô,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
187782,"Thông tư số 107/2025/TT-BTC Hướng dẫn kế toán quỹ bảo hiểm xã hội, quỹ bảo hiểm y tế, quỹ bảo hiểm thất nghiệp",107/2025/TT-BTC,14/11/2025,Thông tư,01/01/2026,,,,,,Bộ Tài chính,Thứ trưởng,Nguyễn Đức Tâm,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
1ae37070-768f-11f1-9478-a32d42492b41,"Quy định số lượng và mức phụ cấp hàng tháng đối với cộng tác viên công tác xã hội xã, phường trên địa bàn tỉnh Vĩnh Long",26/2026/NQ-HĐND,30/06/2026,Nghị quyết,10/07/2026,,,,Y tế,Bảo hiểm y tế,HĐND Tỉnh Vĩnh Long,Chủ tịch,Nguyễn Minh Dũng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
3167a8d0-58e8-11f1-b3bb-7f5ed40f13b2,"Thông tư 126/2025/TT-BTC Quy định quy trình kiểm tra lĩnh vực bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế thuộc phạm vi quản lý nhà nước của Bộ Tài chính",126/2025/TT-BTC,24/12/2025,Thông tư,24/12/2025,,,,Tài chính,"Bảo hiểm y tế, Bảo hiểm xã hội",Bộ Tài chính,Thứ trưởng,Chưa xác định,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
21013,"Lệnh số 07/2003/L-CTN Về việc công bố Pháp lệnh Hành nghề y, dược tư nhân",07/2003/L-CTN,10/03/2003,Lệnh,20/04/2003,,Công báo số 24 năm 2003;,20/04/2003,Y tế,Lĩnh vực thực hiện chính sách bảo hiểm y tế,Chủ tịch nước,Chủ tịch,Trần Đức Lương,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
21163,Quyết định số 900/QĐ-CT Về việc quy định tạm thời mức thu các Dịch vụ kỹ thuật phục hồi chức năng được bảo hiểm y tế thanh toán,900/QĐ-CT,13/08/2002,Quyết định,13/08/2002,,STP tỉnh Bắc Ninh;,,,Chưa phân loại,UBND Tỉnh Bắc Ninh,Phó Chủ tịch,Nguyễn Thị Xuyên,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
21993,Thông tư liên tịch số 09/2002/TTLT/BTCCBCP-BLĐTBXH-BTC-BYT Hướng dẫn về việc chuyển Bảo hiểm y tế Việt Nam sang Bảo hiểm xã hội Việt Nam.,09/2002/TTLT/BTCCBCP-BLĐTBXH-BTC-BYT,08/02/2002,Thông tư liên tịch,08/02/2002,,Công báo số 14/2002;,10/04/2002,"Tổ chức - Cán bộ Chính phủ, Lao động - Thương binh và Xã hội, Y tế, Tài chính",Chưa phân loại,"Ban Tổ chức - Cán bộ Chính phủ, Bộ Lao động - Thương binh và Xã hội, Bộ Tài chính, Bộ Y tế",Bộ trưởng,"Đỗ Quang Trung, Nguyễn Thị Hằng, Nguyễn Sinh Hùng, Đỗ Nguyên Phương",Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
22796,Quyết định số 20/2002/QĐ-TTg Về việc chuyển Bảo hiểm Y tế Việt Nam sang Bảo hiểm Xã hội Việt Nam.,20/2002/QĐ-TTg,24/01/2002,Quyết định,24/01/2002,,"Công báo số 9+10, năm 2002",08/03/2002,Bảo Hiểm,Chưa phân loại,Thủ tướng Chính phủ,Thủ tướng,Phan Văn Khải,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
23046,Chỉ thị số 14/2001/CT-UB/VX Về việc tiếp tục triển khai Bảo hiểm toàn diện học sinh và Bảo hiểm y tế học sinh,14/2001/CT-UB/VX,07/06/2001,Chỉ thị,07/06/2001,,STP tỉnh Hà Tĩnh;,,,Chưa phân loại,UBND Tỉnh Hà Tĩnh,Phó Chủ tịch,Trần Quyết Thắng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
25987,"Quyết định số 87/2010/QĐ-TTg Về việc cho doanh nghiệp, người lao động thuộc Tập đoàn Công nghiệp tàu thủy Việt Nam và Tổng công ty Hàng hải Việt Nam vay để chi trả nợ tiền lương, nợ bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp, trợ cấp thôi việc, trợ cấp mất việc làm, tạo việc làm, học nghề",87/2010/QĐ-TTg,24/12/2010,Quyết định,15/02/2011,,"Công báo số 19+20, năm 2011",06/01/2011,,Chưa phân loại,Thủ tướng Chính phủ,Thủ tướng,Nguyễn Tấn Dũng,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
26100,"Quyết định số 02/2011/QĐ-TTg Sửa đổi khoản 1 điều 4 Quyết định số 87/2010/QĐ-TTg ngày 24 tháng 12 năm 2010 của Thủ tướng Chính phủ về việc cho doanh nghiệp, người lao động thuộc Tập đoàn Công nghiệp tàu thủy Việt Nam và Tổng công ty Hàng hải Việt Nam vay để chi trả nợ tiền lương, nợ bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp, trợ cấp thôi việc, trợ cấp mất việc làm, tạo việc làm, học nghề",02/2011/QĐ-TTg,08/01/2011,Quyết định,08/01/2011,,"Công báo số 65+66, năm 2011",22/01/2011,,Chưa phân loại,Thủ tướng Chính phủ,Thủ tướng,Nguyễn Tấn Dũng,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
267ffff0-6647-11f1-b01e-8bc328b4d0e9,Nghị quyết số 14/2026/NQ-HĐND Nghị quyết quy định chính sách hỗ trợ an sinh xã hội cho người dân thủ đô,14/2026/NQ-HĐND,02/06/2026,Nghị quyết,01/07/2026,,,,Y tế,Bảo hiểm y tế,HĐND Thành phố Hà Nội,Chủ tịch,Phùng Thị Hồng Hà,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
27f12c90-58e8-11f1-a671-8bd8cc508176,"Thông tư 12/2026/TT-BTC Quy định trình tự, thủ tục giám định chi phí khám bệnh, chữa bệnh bảo hiểm y tế, biểu mẫu tổng hợp thanh toán, quyết toán và biện pháp thi hành Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế",12/2026/TT-BTC,10/02/2026,Thông tư,10/02/2026,,,,Tài chính,Bảo hiểm y tế,Bộ Tài chính,Thứ trưởng,Lê Tấn Cận,Trung ương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
31779,"Nghị quyết số 21-NQ/TW Về tăng cường sự lãnh đạo của Đảng đối với công tác bảo hiểm xã hội, y tế giai đoạn 2012 – 2020",21-NQ/TW,22/11/2012,Nghị quyết,22/11/2012,,Dữ liệu đang cập nhật,,Y tế,"Bảo hiểm y tế, Bảo hiểm xã hội",Ban Chấp hành Trung ương,Tổng Bí thư,Nguyễn Phú Trọng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
34367,Quyết định số 1231/QĐ-TCCQ Về việc thành lập Hội đồng quản trị Bảo hiểm y tế thành phố Hải Phòng,1231/QĐ-TCCQ,03/11/1992,Quyết định,03/11/1992,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,UBND Thành phố Hải Phòng,Chủ tịch,Đào An,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
36793,"Luật Sửa đổi, bổ sung một số điều của Luật Bảo hiểm y tế số 46/2014/QH13",46/2014/QH13,13/06/2014,Luật,01/01/2015,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,Quốc hội,,,,,Hết hiệu lực một phần,bhyt,2026-08-18,Hết hiệu lực một phần
36f5c720-453b-11f1-acd6-db04b8fc4659,"Thông tư 06/2026/TT-BYT QUY ĐỊNH VỀ MÃ HÓA BỆNH TẬT, NGUYÊN NHÂN TỬ VONG THEO ICD-10",06/2026/TT-BYT,02/04/2026,Thông tư,01/07/2026,,,,Y tế,"Khám chữa bệnh, Bảo hiểm y tế",Bộ Y tế,Thứ trưởng,Trần Văn Thuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
37030,"Thông tư liên tịch số 135/2007/TTLT-BQP-BYT-BTC Thông tư hướng dẫn thực hiện một số điều NĐ số 153/2006/NĐ-CP quy định về khám bệnh, chữa bệnh và tiêu chuẩn vật chất về y tế đối với người đang làm công tác cơ yếu; thực hiện bảo hiểm y tế bắt buộc đối với nhân thân người đang làm công tác cơ yếu",135/2007/TTLT-BQP-BYT-BTC,05/09/2007,Thông tư liên tịch,07/11/2007,,,,Tài chính,Quản lý ngân sách,"Bộ Quốc phòng, Bộ Tài chính, Bộ Y tế",,,,,Hết hiệu lực một phần,bhyt,2026-08-18,Hết hiệu lực một phần
38018,Nghị định số 105/2014/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế,105/2014/NĐ-CP,15/11/2014,Nghị định,01/01/2015,,,,Y tế,Bảo hiểm y tế,Chính phủ,Thủ tướng,Nguyễn Tấn Dũng,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
3c7280b0-58e8-11f1-8ac3-d768273af8f0,"Thông tư 09/2026/TT-BTC Quy định về việc tạo lập sổ bảo hiểm xã hội, thẻ bảo hiểm y tế bản điện tử",09/2026/TT-BTC,03/02/2026,Thông tư,03/02/2026,,,,Tài chính,"Bảo hiểm xã hội, Bảo hiểm y tế",Bộ Tài chính,Thứ trưởng,Lê Tấn Cận,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
40272,Quyết định số 2559/QĐ-BHXH Ban hành quy định về tổ chức thực hiện chế độ khám chữa bệnh bảo hiểm y tế,2559/QĐ-BHXH,27/09/2005,Quyết định,27/09/2005,,,,Bảo Hiểm,Chưa phân loại,Bảo hiểm Xã hội Việt Nam,Tổng Giám đốc,Nguyễn Huy Ban,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
40354,"Công văn số 4427/BHXH-BT Hướng dẫn thu BHXH, BHYT",4427/BHXH-BT,23/12/2008,Công văn,23/12/2008,,,,Bảo Hiểm,Chưa phân loại,Bảo hiểm Xã hội Việt Nam,,,,,Còn hiệu lực,bhyt,2026-08-18,Còn hiệu lực
40357,Quyết định số 1005/QĐ-BHXH Về việc sửa đổi bổ sung một số điểm tại quy định về tổ chức thực hiện chế độ KCB bảo hiểm y tế ban hành kèm theo Quyết định số 2559/QĐ-BHXH ngày 27/9/2005 Của Tổng Giám đốc Bảo hiểm xã hội Việt Nam,1005/QĐ-BHXH,27/07/2007,Quyết định,27/07/2007,,,,Bảo Hiểm,Chưa phân loại,Bảo hiểm Xã hội Việt Nam,Tổng Giám đốc,Nguyễn Huy Ban,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
40940,"Quyết định số 1111/QĐ-BHXH Về việc ban hành Quy định quản lý thu bảo hiểm xã hội, bảo hiểm y tế; quản lý sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",1111/QĐ-BHXH,25/10/2011,Quyết định,25/10/2011,,,,Bảo Hiểm,Chưa phân loại,Bảo hiểm Xã hội Việt Nam,Tổng Giám đốc,Lê Bạch Hồng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
40963,Công văn số 660 /BHXH-CSYT Hướng dẫn thực hiện BHYT đối với người thuộc hộ gia đình cận nghèo,660 /BHXH-CSYT,18/03/2009,Công văn,18/03/2009,,,,Bảo Hiểm,Chưa phân loại,Bảo hiểm Xã hội Việt Nam,,,,,Còn hiệu lực,bhyt,2026-08-18,Còn hiệu lực
40977,"Quyết định số 82/QĐ-BHXH Ban hành quy định về tổ chức thực hiện hợp đồng khám chữa bệnh, giám định chi trả chi phí khám, chữa bệnh, quản lý và sử dụng quỹ bảo hiểm ý tế",82/QĐ-BHXH,20/01/2010,Quyết định,20/01/2010,,,,Bảo Hiểm,Chưa phân loại,Bảo hiểm Xã hội Việt Nam,Tổng Giám đốc,Lê Bạch Hồng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
4120,Thông tư liên tịch số 151/1998/TTLT-BTC-BYT Thông tư hướng dẫn chế độ quản lý tài chính quỹ bảo hiểm y tế,151/1998/TTLT-BTC-BYT,20/11/1998,Thông tư liên tịch,01/01/1999,,,,"Y tế, Tài chính",Quản lý dịch vụ tài chính và các quỹ tài chính,Bộ Tài chính,Thứ trưởng,Lê Ngọc Trọng,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
4508b790-6869-11f1-896d-1f64195cf782,"Nghị quyết số 09/2026/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho đối tượng hộ cận nghèo trên địa bàn tỉnh Thanh Hóa, giai đoạn 2026 - 2030",09/2026/NQ-HĐND,27/05/2026,Nghị quyết,06/06/2026,31/12/2030,,,Tài chính,Bảo hiểm y tế,HĐND Tỉnh Thanh Hóa,Chủ tịch,Nguyễn Hồng Phong,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
4683,"Quyết định số 826/1998/QĐ-UB Về việc thực hiện bảo hiểm y tế tự nguyện cho học sinh, sinh viên trên địa bàn tỉnh",826/1998/QĐ-UB,27/08/1998,Quyết định,27/08/1998,,STP tỉnh Bắc Ninh;,,,Chưa phân loại,UBND Tỉnh Bắc Ninh,Phó Chủ tịch,Trần Văn Thụ,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
47690,Thông tư liên tịch số 21/2005/TTLT-BYT-BTC Thông tư hướng dẫn thực hiện bảo hiểm y tế bắt buộc,21/2005/TTLT-BYT-BTC,27/07/2005,Thông tư liên tịch,21/08/2005,,,,Chưa phân loại,Tài chính khác,"Bộ Tài chính, Bộ Y tế",,"Huỳnh Thị Nhân, Nguyễn Thị Xuyên",Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
48242,"Quyết định số 05/2015/QĐ-UBND Về việc thực hiện chế độ hỗ trợ bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho công an viên và thôn, ấp, khu đội trưởng được bố trí ở thôn, ấp, khu phố trên địa bàn tỉnh Bà Rịa - Vũng Tàu",05/2015/QĐ-UBND,28/01/2015,Quyết định,07/02/2015,,,,Nội vụ,Chưa phân loại,UBND tỉnh Bà Rịa - Vũng Tàu,Phó Chủ tịch,Lê Thanh Dũng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
48905,"Quyết định số 37/2014/QĐ-UBND Ban hành Quy chế phối hợp trong công tác thực hiện pháp luật về bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp trên địa bàn tỉnh Hà Nam",37/2014/QĐ-UBND,03/09/2014,Quyết định,13/09/2014,,,,Bảo Hiểm,Chưa phân loại,UBND tỉnh Hà Nam,Phó Chủ tịch,Trần Hồng Nga,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
49482,"Quyết định số 104/2009/QĐ-UBND Về việc phân công, phân cấp quản lý mua, cấp phát thẻ bảo hiểm y tế cho các đối tượng được Ngân sách Nhà nước đảm bảo trên địa bàn tỉnh Nghệ An",104/2009/QĐ-UBND,18/11/2009,Quyết định,01/01/2010,,Công báo số 30 + 31 năm 2009,04/12/2009,Lao động - Thương binh và Xã hội,Bảo hiểm xã hội bắt buộc và bảo hiểm xã hội tự nguyện,UBND Tỉnh Nghệ An,Phó Chủ tịch,Nguyễn Xuân Đường,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
49760,"Chỉ thị số 29/2012/CT-UBND Về việc tăng cường trách nhiệm trong sử dụng, quản lý quỹ Bảo hiểm y tế",29/2012/CT-UBND,10/11/2012,Chỉ thị,10/11/2012,,"Công báo số 44+45, năm 2012",20/11/2012,,Chưa phân loại,UBND Tỉnh Nghệ An,Phó Chủ tịch,Nguyễn Xuân Đường,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
49829,"Quyết định số 24/2014/QĐ-UBND Ban hành Quy chế phối hợp công tác trong thực hiện pháp luật về bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp trên địa bàn tỉnh",24/2014/QĐ-UBND,10/10/2014,Quyết định,20/10/2014,,,,Bảo Hiểm,Chưa phân loại,UBND tỉnh Nam Định,Chủ tịch,Đoàn Hồng Phong,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
5008,Quyết định số 2112/1997/QĐ-UB Về việc điều chỉnh mức thu phí bảo hiểm y tế các đối tượng tham gia tự nguyện,2112/1997/QĐ-UB,17/05/1997,Quyết định,17/05/1997,,STP tỉnh Nghệ An;,,Y tế,Bảo hiểm y tế,UBND Tỉnh Nghệ An,Phó Chủ tịch,Nguyễn Thị Han,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
