agent_category,doc_id,other_doc_id,relationship,source_is_selected,target_is_selected,relationship_is_adverse,source_title,target_title
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:135491,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:135494,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:135495,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:135619,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:166458,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:170600,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:172919,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:173836,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:173949,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:179748,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:180109,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:101886,snapshot-c94d7b75195a67fa:183367,REL_Van_ban_HD_Q_chi_tiet,True,False,False,Luật Dược số 105/2016/QH13,
,snapshot-c94d7b75195a67fa:102153,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,"Nghị quyết số 48/2012/NQ-HĐND Về việc ban hành mức giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Thanh Hóa.",
,snapshot-c94d7b75195a67fa:102153,snapshot-c94d7b75195a67fa:25170,REL_Can_cu,True,False,False,"Nghị quyết số 48/2012/NQ-HĐND Về việc ban hành mức giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Thanh Hóa.",
,snapshot-c94d7b75195a67fa:102153,snapshot-c94d7b75195a67fa:26742,REL_Can_cu,True,False,False,"Nghị quyết số 48/2012/NQ-HĐND Về việc ban hành mức giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Thanh Hóa.",
,snapshot-c94d7b75195a67fa:102153,snapshot-c94d7b75195a67fa:27488,REL_Can_cu,True,False,False,"Nghị quyết số 48/2012/NQ-HĐND Về việc ban hành mức giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Thanh Hóa.",
,snapshot-c94d7b75195a67fa:102153,snapshot-c94d7b75195a67fa:31088,REL_Can_cu,True,False,False,"Nghị quyết số 48/2012/NQ-HĐND Về việc ban hành mức giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Thanh Hóa.",
,snapshot-c94d7b75195a67fa:102353,snapshot-c94d7b75195a67fa:17855,REL_Can_cu,True,False,False,"QUYẾT ĐỊNH SỐ 258/2009/QĐ-UBND VỀ VIỆC ĐIỀU CHỈNH, BỔ SUNG GIÁ THU MỘT SỐ DỊCH VỤ Y TẾ ĐÃ ĐƯỢC BAN HÀNH THEO QUYẾT ĐỊNH SỐ 212/2006/QĐ-UBND NGÀY 21 THÁNG 8 NĂM 2006 VÀ QUYẾT ĐỊNH SỐ 103/2007/QĐ-UBND NGÀY 07 THÁNG 5 NĂM 2007",
,snapshot-c94d7b75195a67fa:102353,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,"QUYẾT ĐỊNH SỐ 258/2009/QĐ-UBND VỀ VIỆC ĐIỀU CHỈNH, BỔ SUNG GIÁ THU MỘT SỐ DỊCH VỤ Y TẾ ĐÃ ĐƯỢC BAN HÀNH THEO QUYẾT ĐỊNH SỐ 212/2006/QĐ-UBND NGÀY 21 THÁNG 8 NĂM 2006 VÀ QUYẾT ĐỊNH SỐ 103/2007/QĐ-UBND NGÀY 07 THÁNG 5 NĂM 2007",
,snapshot-c94d7b75195a67fa:102353,snapshot-c94d7b75195a67fa:24213,REL_Can_cu,True,False,False,"QUYẾT ĐỊNH SỐ 258/2009/QĐ-UBND VỀ VIỆC ĐIỀU CHỈNH, BỔ SUNG GIÁ THU MỘT SỐ DỊCH VỤ Y TẾ ĐÃ ĐƯỢC BAN HÀNH THEO QUYẾT ĐỊNH SỐ 212/2006/QĐ-UBND NGÀY 21 THÁNG 8 NĂM 2006 VÀ QUYẾT ĐỊNH SỐ 103/2007/QĐ-UBND NGÀY 07 THÁNG 5 NĂM 2007",
,snapshot-c94d7b75195a67fa:102353,snapshot-c94d7b75195a67fa:102355,REL_Sua_oi_bo_sung,True,False,False,"QUYẾT ĐỊNH SỐ 258/2009/QĐ-UBND VỀ VIỆC ĐIỀU CHỈNH, BỔ SUNG GIÁ THU MỘT SỐ DỊCH VỤ Y TẾ ĐÃ ĐƯỢC BAN HÀNH THEO QUYẾT ĐỊNH SỐ 212/2006/QĐ-UBND NGÀY 21 THÁNG 8 NĂM 2006 VÀ QUYẾT ĐỊNH SỐ 103/2007/QĐ-UBND NGÀY 07 THÁNG 5 NĂM 2007",
,snapshot-c94d7b75195a67fa:102353,snapshot-c94d7b75195a67fa:102354,REL_Van_ban_quy_inh_het_hieu_luc_1_phan,True,True,False,"QUYẾT ĐỊNH SỐ 258/2009/QĐ-UBND VỀ VIỆC ĐIỀU CHỈNH, BỔ SUNG GIÁ THU MỘT SỐ DỊCH VỤ Y TẾ ĐÃ ĐƯỢC BAN HÀNH THEO QUYẾT ĐỊNH SỐ 212/2006/QĐ-UBND NGÀY 21 THÁNG 8 NĂM 2006 VÀ QUYẾT ĐỊNH SỐ 103/2007/QĐ-UBND NGÀY 07 THÁNG 5 NĂM 2007",Quyết định số 11/2012/QĐ-UBND Về việc điều chỉnh giá thu một phần viện phí trên địa bàn tỉnh Ninh Thuận
,snapshot-c94d7b75195a67fa:102353,snapshot-c94d7b75195a67fa:102351,REL_Van_ban_bi_het_hieu_luc_1_phan,True,False,False,"QUYẾT ĐỊNH SỐ 258/2009/QĐ-UBND VỀ VIỆC ĐIỀU CHỈNH, BỔ SUNG GIÁ THU MỘT SỐ DỊCH VỤ Y TẾ ĐÃ ĐƯỢC BAN HÀNH THEO QUYẾT ĐỊNH SỐ 212/2006/QĐ-UBND NGÀY 21 THÁNG 8 NĂM 2006 VÀ QUYẾT ĐỊNH SỐ 103/2007/QĐ-UBND NGÀY 07 THÁNG 5 NĂM 2007",
,snapshot-c94d7b75195a67fa:102354,snapshot-c94d7b75195a67fa:17855,REL_Can_cu,True,False,False,Quyết định số 11/2012/QĐ-UBND Về việc điều chỉnh giá thu một phần viện phí trên địa bàn tỉnh Ninh Thuận,
,snapshot-c94d7b75195a67fa:102354,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,Quyết định số 11/2012/QĐ-UBND Về việc điều chỉnh giá thu một phần viện phí trên địa bàn tỉnh Ninh Thuận,
,snapshot-c94d7b75195a67fa:102354,snapshot-c94d7b75195a67fa:24213,REL_Can_cu,True,False,False,Quyết định số 11/2012/QĐ-UBND Về việc điều chỉnh giá thu một phần viện phí trên địa bàn tỉnh Ninh Thuận,
,snapshot-c94d7b75195a67fa:102354,snapshot-c94d7b75195a67fa:16559,REL_Can_cu,True,False,False,Quyết định số 11/2012/QĐ-UBND Về việc điều chỉnh giá thu một phần viện phí trên địa bàn tỉnh Ninh Thuận,
,snapshot-c94d7b75195a67fa:102354,snapshot-c94d7b75195a67fa:102353,REL_Sua_oi_bo_sung,True,True,False,Quyết định số 11/2012/QĐ-UBND Về việc điều chỉnh giá thu một phần viện phí trên địa bàn tỉnh Ninh Thuận,"QUYẾT ĐỊNH SỐ 258/2009/QĐ-UBND VỀ VIỆC ĐIỀU CHỈNH, BỔ SUNG GIÁ THU MỘT SỐ DỊCH VỤ Y TẾ ĐÃ ĐƯỢC BAN HÀNH THEO QUYẾT ĐỊNH SỐ 212/2006/QĐ-UBND NGÀY 21 THÁNG 8 NĂM 2006 VÀ QUYẾT ĐỊNH SỐ 103/2007/QĐ-UBND NGÀY 07 THÁNG 5 NĂM 2007"
,snapshot-c94d7b75195a67fa:102354,snapshot-c94d7b75195a67fa:102351,REL_Van_ban_bi_het_hieu_luc_1_phan,True,False,False,Quyết định số 11/2012/QĐ-UBND Về việc điều chỉnh giá thu một phần viện phí trên địa bàn tỉnh Ninh Thuận,
,snapshot-c94d7b75195a67fa:102354,snapshot-c94d7b75195a67fa:102352,REL_Van_ban_bi_het_hieu_luc_1_phan,True,False,False,Quyết định số 11/2012/QĐ-UBND Về việc điều chỉnh giá thu một phần viện phí trên địa bàn tỉnh Ninh Thuận,
,snapshot-c94d7b75195a67fa:102592,snapshot-c94d7b75195a67fa:12326,REL_Can_cu,True,True,False,Quyết định số 45/2012/QĐ-UBND Ban hành Đề án Hỗ trợ kinh phí mua thẻ bảo hiểm y tế cho hộ gia đình cận nghèo trên địa bàn tỉnh Ninh Thuận giai đoạn 2012 - 2015,Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c94d7b75195a67fa:102592,snapshot-c94d7b75195a67fa:17855,REL_Can_cu,True,False,False,Quyết định số 45/2012/QĐ-UBND Ban hành Đề án Hỗ trợ kinh phí mua thẻ bảo hiểm y tế cho hộ gia đình cận nghèo trên địa bàn tỉnh Ninh Thuận giai đoạn 2012 - 2015,
,snapshot-c94d7b75195a67fa:102592,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,Quyết định số 45/2012/QĐ-UBND Ban hành Đề án Hỗ trợ kinh phí mua thẻ bảo hiểm y tế cho hộ gia đình cận nghèo trên địa bàn tỉnh Ninh Thuận giai đoạn 2012 - 2015,
,snapshot-c94d7b75195a67fa:102592,snapshot-c94d7b75195a67fa:24549,REL_Can_cu,True,False,False,Quyết định số 45/2012/QĐ-UBND Ban hành Đề án Hỗ trợ kinh phí mua thẻ bảo hiểm y tế cho hộ gia đình cận nghèo trên địa bàn tỉnh Ninh Thuận giai đoạn 2012 - 2015,
,snapshot-c94d7b75195a67fa:102592,snapshot-c94d7b75195a67fa:101358,REL_Can_cu,True,False,False,Quyết định số 45/2012/QĐ-UBND Ban hành Đề án Hỗ trợ kinh phí mua thẻ bảo hiểm y tế cho hộ gia đình cận nghèo trên địa bàn tỉnh Ninh Thuận giai đoạn 2012 - 2015,
,snapshot-c94d7b75195a67fa:102592,snapshot-c94d7b75195a67fa:11735,REL_Can_cu,True,False,False,Quyết định số 45/2012/QĐ-UBND Ban hành Đề án Hỗ trợ kinh phí mua thẻ bảo hiểm y tế cho hộ gia đình cận nghèo trên địa bàn tỉnh Ninh Thuận giai đoạn 2012 - 2015,
,snapshot-c94d7b75195a67fa:102592,snapshot-c94d7b75195a67fa:27356,REL_Can_cu,True,False,False,Quyết định số 45/2012/QĐ-UBND Ban hành Đề án Hỗ trợ kinh phí mua thẻ bảo hiểm y tế cho hộ gia đình cận nghèo trên địa bàn tỉnh Ninh Thuận giai đoạn 2012 - 2015,
,snapshot-c94d7b75195a67fa:104348,snapshot-c94d7b75195a67fa:38018,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,True,False,"Quyết định số 15/2016/QĐ-TTg về mức chi phí quản lý bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế giai đoạn 2016 - 2018",Nghị định số 105/2014/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế
,snapshot-c94d7b75195a67fa:104348,snapshot-c94d7b75195a67fa:32912,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 15/2016/QĐ-TTg về mức chi phí quản lý bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế giai đoạn 2016 - 2018",
,snapshot-c94d7b75195a67fa:104348,snapshot-c94d7b75195a67fa:12326,REL_Can_cu,True,True,False,"Quyết định số 15/2016/QĐ-TTg về mức chi phí quản lý bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế giai đoạn 2016 - 2018",Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c94d7b75195a67fa:104348,snapshot-c94d7b75195a67fa:36793,REL_Can_cu,True,True,False,"Quyết định số 15/2016/QĐ-TTg về mức chi phí quản lý bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế giai đoạn 2016 - 2018","Luật Sửa đổi, bổ sung một số điều của Luật Bảo hiểm y tế số 46/2014/QH13"
,snapshot-c94d7b75195a67fa:104348,snapshot-c94d7b75195a67fa:38018,REL_Can_cu,True,True,False,"Quyết định số 15/2016/QĐ-TTg về mức chi phí quản lý bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế giai đoạn 2016 - 2018",Nghị định số 105/2014/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế
,snapshot-c94d7b75195a67fa:104348,snapshot-c94d7b75195a67fa:32912,REL_Can_cu,True,False,False,"Quyết định số 15/2016/QĐ-TTg về mức chi phí quản lý bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế giai đoạn 2016 - 2018",
,snapshot-c94d7b75195a67fa:104348,snapshot-c94d7b75195a67fa:46744,REL_Can_cu,True,False,False,"Quyết định số 15/2016/QĐ-TTg về mức chi phí quản lý bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế giai đoạn 2016 - 2018",
,snapshot-c94d7b75195a67fa:104348,snapshot-c94d7b75195a67fa:70821,REL_Can_cu,True,False,False,"Quyết định số 15/2016/QĐ-TTg về mức chi phí quản lý bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế giai đoạn 2016 - 2018",
,snapshot-c94d7b75195a67fa:104694,snapshot-c94d7b75195a67fa:10274,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,Quyết định số 2511/2003/QĐ-UB Về việc điều chỉnh mức thu một phần viện phí,
,snapshot-c94d7b75195a67fa:104694,snapshot-c94d7b75195a67fa:9909,REL_Can_cu,True,True,False,Quyết định số 2511/2003/QĐ-UB Về việc điều chỉnh mức thu một phần viện phí,Nghị định số 33/CP Về việc sửa đổi khoản 1 Điều 6 của Nghị định 95/CP ngày 27/8/1994 về thu một phần viện phí
,snapshot-c94d7b75195a67fa:104694,snapshot-c94d7b75195a67fa:24213,REL_Can_cu,True,False,False,Quyết định số 2511/2003/QĐ-UB Về việc điều chỉnh mức thu một phần viện phí,
,snapshot-c94d7b75195a67fa:104694,snapshot-c94d7b75195a67fa:10274,REL_Can_cu,True,False,False,Quyết định số 2511/2003/QĐ-UB Về việc điều chỉnh mức thu một phần viện phí,
,snapshot-c94d7b75195a67fa:104694,snapshot-c94d7b75195a67fa:10420,REL_Can_cu,True,False,False,Quyết định số 2511/2003/QĐ-UB Về việc điều chỉnh mức thu một phần viện phí,
,snapshot-c94d7b75195a67fa:104694,snapshot-c94d7b75195a67fa:105587,REL_Can_cu,True,False,False,Quyết định số 2511/2003/QĐ-UB Về việc điều chỉnh mức thu một phần viện phí,
,snapshot-c94d7b75195a67fa:104694,snapshot-c94d7b75195a67fa:4123,REL_Huong_dan_ap_dung,True,False,False,Quyết định số 2511/2003/QĐ-UB Về việc điều chỉnh mức thu một phần viện phí,
,snapshot-c94d7b75195a67fa:104694,snapshot-c94d7b75195a67fa:104693,REL_Van_ban_het_hieu_luc,True,False,False,Quyết định số 2511/2003/QĐ-UB Về việc điều chỉnh mức thu một phần viện phí,
,snapshot-c94d7b75195a67fa:105362,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,"Quyết định số 18B/2010/QĐ-UBND Quy định số lượng, mức hỗ trợ tiền lương và tiền đóng BHXH, BHYT cho giáo viên mầm non ngoài biên chế trong các trường mầm non công lập ở các xã, phường, thị trấn",
,snapshot-c94d7b75195a67fa:105362,snapshot-c94d7b75195a67fa:12048,REL_Can_cu,True,False,False,"Quyết định số 18B/2010/QĐ-UBND Quy định số lượng, mức hỗ trợ tiền lương và tiền đóng BHXH, BHYT cho giáo viên mầm non ngoài biên chế trong các trường mầm non công lập ở các xã, phường, thị trấn",
,snapshot-c94d7b75195a67fa:105362,snapshot-c94d7b75195a67fa:31977,REL_Can_cu,True,False,False,"Quyết định số 18B/2010/QĐ-UBND Quy định số lượng, mức hỗ trợ tiền lương và tiền đóng BHXH, BHYT cho giáo viên mầm non ngoài biên chế trong các trường mầm non công lập ở các xã, phường, thị trấn",
,snapshot-c94d7b75195a67fa:105362,snapshot-c94d7b75195a67fa:75267,REL_Can_cu,True,False,False,"Quyết định số 18B/2010/QĐ-UBND Quy định số lượng, mức hỗ trợ tiền lương và tiền đóng BHXH, BHYT cho giáo viên mầm non ngoài biên chế trong các trường mầm non công lập ở các xã, phường, thị trấn",
,snapshot-c94d7b75195a67fa:105362,snapshot-c94d7b75195a67fa:105358,REL_Van_ban_can_cu,True,False,False,"Quyết định số 18B/2010/QĐ-UBND Quy định số lượng, mức hỗ trợ tiền lương và tiền đóng BHXH, BHYT cho giáo viên mầm non ngoài biên chế trong các trường mầm non công lập ở các xã, phường, thị trấn",
,snapshot-c94d7b75195a67fa:105362,snapshot-c94d7b75195a67fa:105359,REL_Van_ban_het_hieu_luc,True,False,False,"Quyết định số 18B/2010/QĐ-UBND Quy định số lượng, mức hỗ trợ tiền lương và tiền đóng BHXH, BHYT cho giáo viên mầm non ngoài biên chế trong các trường mầm non công lập ở các xã, phường, thị trấn",
,snapshot-c94d7b75195a67fa:105362,snapshot-c94d7b75195a67fa:105360,REL_Van_ban_het_hieu_luc,True,False,False,"Quyết định số 18B/2010/QĐ-UBND Quy định số lượng, mức hỗ trợ tiền lương và tiền đóng BHXH, BHYT cho giáo viên mầm non ngoài biên chế trong các trường mầm non công lập ở các xã, phường, thị trấn",
,snapshot-c94d7b75195a67fa:105362,snapshot-c94d7b75195a67fa:105361,REL_Van_ban_het_hieu_luc,True,False,False,"Quyết định số 18B/2010/QĐ-UBND Quy định số lượng, mức hỗ trợ tiền lương và tiền đóng BHXH, BHYT cho giáo viên mầm non ngoài biên chế trong các trường mầm non công lập ở các xã, phường, thị trấn",
,snapshot-c94d7b75195a67fa:106259,snapshot-c94d7b75195a67fa:12326,REL_Can_cu,True,True,False,Quyết định số 08/2016/QĐ-UBND Về việc quy định mức hỗ trợ đóng bảo hiểm y tế cho hộ cận nghèo trên địa bàn tỉnh Ninh Thuận năm 2016,Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c94d7b75195a67fa:106259,snapshot-c94d7b75195a67fa:36793,REL_Can_cu,True,True,False,Quyết định số 08/2016/QĐ-UBND Về việc quy định mức hỗ trợ đóng bảo hiểm y tế cho hộ cận nghèo trên địa bàn tỉnh Ninh Thuận năm 2016,"Luật Sửa đổi, bổ sung một số điều của Luật Bảo hiểm y tế số 46/2014/QH13"
,snapshot-c94d7b75195a67fa:106259,snapshot-c94d7b75195a67fa:38018,REL_Can_cu,True,True,False,Quyết định số 08/2016/QĐ-UBND Về việc quy định mức hỗ trợ đóng bảo hiểm y tế cho hộ cận nghèo trên địa bàn tỉnh Ninh Thuận năm 2016,Nghị định số 105/2014/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế
,snapshot-c94d7b75195a67fa:106259,snapshot-c94d7b75195a67fa:17855,REL_Can_cu,True,False,False,Quyết định số 08/2016/QĐ-UBND Về việc quy định mức hỗ trợ đóng bảo hiểm y tế cho hộ cận nghèo trên địa bàn tỉnh Ninh Thuận năm 2016,
,snapshot-c94d7b75195a67fa:106259,snapshot-c94d7b75195a67fa:101359,REL_Can_cu,True,False,False,Quyết định số 08/2016/QĐ-UBND Về việc quy định mức hỗ trợ đóng bảo hiểm y tế cho hộ cận nghèo trên địa bàn tỉnh Ninh Thuận năm 2016,
